instance;approach;class;graph_density;link_capacity_ratio;prob_sharing_NFS;Objective_value;number_NFSs;dis_NFS;cent_NFS;number_nodes;number_active_node;proportion_active_node;total_nodes_capacity;total_load_node;av_node_load);most_loaded_node;number_of_arcs;number_active_links;propotyion_number_active_links;total_arc_capacity;total_arc_load;av_link_load;most_loaded_arc;avr_lat
156;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;142.57;11.0;0.0;11.0;10;2;0.2;560.0;0.039285714285714285;0.1375;0.175;24;14;0.5833333333333334;1742.8000000000002;0.20591700743282773;0.34472861247696124;0.9035786974219809;0.41000000000000003
156;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;142.6;11.0;0.0;11.0;10;2;0.2;560.0;0.039285714285714285;0.1375;0.17500000000000002;24;17;0.7083333333333334;1742.8000000000002;0.2896897606970603;0.42128218675650136;0.893854206736955;0.4675
157;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;199.46999999999997;14.999999999999998;2.999999999999999;12.0;10;3;0.3;560.0;0.05357142857142857;0.125;0.2;20;16;0.8;1554.2000000000003;0.3313160711558318;0.41845270166061277;0.6324914383561644;0.506875
157;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;199.5;15.0;0.0;15.0;10;2;0.2;560.0;0.05357142857142857;0.1875;0.2;20;18;0.9;1554.2000000000003;0.4157685626045553;0.46251325898125756;0.6324914383561644;0.7468750000000001
158;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;128.44;10.0;0.0;10.0;10;2;0.2;560.0;0.023214285714285715;0.08125;0.1;20;8;0.4;1529.5999999999997;0.11867379543671551;0.29356743129638607;0.5646141135303266;0.363125
158;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;128.2;10.0;0.0;10.0;10;3;0.3;560.0;0.023214285714285715;0.05416666666666667;0.125;20;15;0.75;1529.5999999999997;0.26126105653971565;0.3353236266122917;0.7610334751785316;0.6178125000000001
159;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;113.69;9.0;6.999999999999999;2.0;10;2;0.2;560.0;0.021428571428571425;0.075;0.125;24;6;0.25;1719.9999999999998;0.0836028343023256;0.3650435981094578;0.7540480610561056;0.32875
159;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;113.9;9.0;0.0;9.0;10;2;0.2;560.0;0.02142857142857143;0.075;0.125;24;11;0.4583333333333333;1719.9999999999998;0.25043604651162793;0.5494687882590149;0.8622685185185186;0.7471874999999999
160;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;117.53999999999996;8.999999999999998;8.999999999999998;0.0;10;2;0.2;560.0;0.021428571428571422;0.07499999999999998;0.11249999999999999;18;4;0.2222222222222222;1301.1999999999998;0.07622771288041809;0.36692104068616166;0.643721198156682;0.15
160;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;118.75;9.0;6.0;3.0;10;4;0.4;560.0;0.02142857142857143;0.037500000000000006;0.07500000000000001;18;4;0.2222222222222222;1301.1999999999998;0.07622771288041809;0.36692104068616166;0.643721198156682;0.15
161;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;105.39999999999998;8.999999999999998;1.9999999999999991;6.999999999999999;10;3;0.3;560.0;0.019642857142857142;0.04583333333333333;0.05;22;13;0.5909090909090909;1728.8000000000004;0.09274037529863949;0.1629843365795668;0.3930958207831325;0.46125
161;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;105.4;9.0;0.0;9.0;10;3;0.3;560.0;0.019642857142857142;0.04583333333333334;0.07500000000000001;22;16;0.7272727272727273;1728.8000000000004;0.1632050399645673;0.23079962694063366;0.46105731739087047;0.8165625000000001
162;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;200.79000000000002;15.0;0.0;15.0;10;2;0.2;560.0;0.044642857142857144;0.15625;0.1875;22;12;0.5454545454545454;1760.2000000000007;0.30499019997727517;0.5507315983253278;0.9793680939226519;0.463125
162;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;214.5;16.0;0.0;16.0;10;3;0.3;560.0;0.04642857142857143;0.10833333333333332;0.25;22;17;0.7727272727272727;1760.2000000000007;0.5154147505448656;0.6634615944205631;0.9942710747379405;0.8459375
163;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;229.39999999999998;18.0;2.999999999999999;15.0;10;3;0.3;560.0;0.048214285714285716;0.11249999999999999;0.16249999999999998;22;17;0.7727272727272727;1645.4;0.3094350578748138;0.3978593712851418;0.8522294207317074;0.55125
163;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;228.2;18.0;0.0;18.0;10;2;0.2;560.0;0.048214285714285716;0.16875;0.2625;22;16;0.7272727272727273;1645.4;0.33723869184046795;0.46393829851607055;0.9866429852927825;0.778125
164;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;96.18999999999998;8.0;2.0;6.0;10;3;0.3;560.0;0.017857142857142856;0.041666666666666664;0.0625;26;9;0.34615384615384615;2079.0;0.05286773470171717;0.15629274866044135;0.33299026946107785;0.275
164;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;96.0;8.0;2.0;6.0;10;3;0.3;560.0;0.017857142857142856;0.04166666666666668;0.07500000000000001;26;13;0.5;2079.0;0.07071515325745348;0.14438568960012796;0.33299026946107785;0.29437500000000005
165;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;258.02;20.0;0.0;20.0;10;2;0.2;560.0;0.060714285714285714;0.21249999999999997;0.21249999999999997;22;7;0.3181818181818182;1607.3999999999999;0.1832928953589648;0.5810073444672635;0.6889559068219634;0.224375
165;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;257.8;20.0;0.0;20.0;10;2;0.2;560.0;0.060714285714285714;0.2125;0.2375;22;16;0.7272727272727273;1607.3999999999999;0.40106617545583173;0.5451211532346523;0.7577690784625721;0.4925
166;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;156.11999999999998;12.0;8.999999999999998;3.0;10;5;0.5;560.0;0.03214285714285714;0.045;0.1;18;12;0.6666666666666666;1387.8;0.14298299089394106;0.2219139794098315;0.6718359237472062;0.345625
166;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;157.2;12.0;3.0;9.0;10;3;0.3;560.0;0.03214285714285714;0.075;0.15;18;11;0.6111111111111112;1387.8;0.2333512097395262;0.3889806489302654;0.9524266845624573;0.5340625
167;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;144.45999999999998;12.0;4.0;8.0;10;3;0.3;560.0;0.026785714285714284;0.0625;0.0875;22;10;0.45454545454545453;1597.6000000000001;0.1569005320922219;0.35105747699228645;0.9772321428571429;0.460625
167;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;144.5;12.0;0.0;12.0;10;3;0.3;560.0;0.026785714285714284;0.0625;0.1375;22;15;0.6818181818181818;1597.6000000000001;0.21292066292041648;0.3168642645081818;0.9854672844730207;0.5268750000000001
168;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;213.61;16.0;5.0;11.0;10;3;0.3;560.0;0.04107142857142857;0.09583333333333333;0.1625;24;22;0.9166666666666666;1825.6;0.385514602430759;0.4246452093406395;0.9791921664626683;0.4175
168;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;213.8;16.0;5.0;11.0;10;4;0.4;560.0;0.04107142857142857;0.07187500000000001;0.1625;24;20;0.8333333333333334;1825.6;0.2719432205014016;0.3316303674354072;0.9791921664626683;0.355
169;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;226.88;17.0;0.0;17.0;10;2;0.2;560.0;0.044642857142857144;0.15625;0.19999999999999998;22;18;0.8181818181818182;1660.6000000000006;0.379637150567482;0.47512554321363243;0.8898279757900093;0.40312499999999996
169;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;226.9;17.0;0.0;17.0;10;2;0.2;560.0;0.044642857142857144;0.15625;0.19999999999999998;22;13;0.5909090909090909;1660.6000000000006;0.3350445622064313;0.5840822437339197;0.7724151857835219;0.45812499999999995
170;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;101.34;9.0;0.0;9.0;10;2;0.2;560.0;0.02142857142857143;0.07500000000000001;0.08750000000000001;22;13;0.5909090909090909;1619.8;0.15411478926449856;0.25976750523046765;0.4694812792511701;0.420625
170;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;101.3;9.0;0.0;9.0;10;2;0.2;560.0;0.02142857142857143;0.07500000000000001;0.1375;22;16;0.7272727272727273;1619.8;0.18534186563752053;0.2572183134031542;0.5365583733493398;0.5974999999999999
171;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;178.29000000000002;14.0;1.0;13.0;10;3;0.3;560.0;0.05;0.11666666666666665;0.22499999999999998;20;11;0.55;1526.2;0.23000142658979986;0.415179609752845;0.9495881088825215;0.5062500000000001
171;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;179.9;14.0;3.0;11.0;10;2;0.2;560.0;0.05;0.17500000000000002;0.275;20;11;0.55;1526.2;0.2739816873996196;0.4893801387678387;0.9686539645939437;0.426875
172;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;132.56;9.999999999999998;3.9999999999999987;6.0;10;3;0.3;560.0;0.03214285714285714;0.075;0.09999999999999996;26;21;0.8076923076923077;1916.0000000000002;0.4268311213600859;0.5376709559449036;0.9838045552172467;0.5615625
172;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;132.8;10.0;4.0;6.0;10;4;0.4;560.0;0.03214285714285714;0.05625000000000001;0.1;26;14;0.5384615384615384;1916.0000000000002;0.13327141096796022;0.2468423749992375;0.8485771642906943;0.275
173;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;242.77;19.0;8.0;11.0;10;2;0.2;560.0;0.033928571428571426;0.11875;0.1375;26;7;0.2692307692307692;1893.6000000000001;0.14997887621461764;0.5475803406766456;0.7650695517774343;0.318125
173;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;242.8;19.0;0.0;19.0;10;2;0.2;560.0;0.033928571428571426;0.11875000000000001;0.17500000000000002;26;15;0.5769230769230769;1893.6000000000001;0.3336655772533102;0.5777157534110171;0.9277793404403006;0.590625
174;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;187.78999999999996;13.999999999999998;9.0;5.0;10;4;0.4;560.0;0.03392857142857142;0.05937499999999999;0.0875;18;10;0.5555555555555556;1334.4;0.10969680874682158;0.2181186153260239;0.6428131755096597;0.104375
174;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;187.8;14.0;9.0;5.0;10;4;0.4;560.0;0.033928571428571426;0.059375000000000004;0.0875;18;8;0.4444444444444444;1334.4;0.09513182561103102;0.23629136541720575;0.6312065863573783;0.104375
175;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;184.33;14.0;0.0;14.0;10;2;0.2;560.0;0.03214285714285714;0.11249999999999999;0.1125;20;12;0.6;1437.9999999999998;0.31945939057393935;0.5231315093478995;0.9654017857142857;0.524375
175;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;184.9;14.0;5.0;9.0;10;3;0.3;560.0;0.03214285714285714;0.075;0.1125;20;14;0.7;1437.9999999999998;0.20250750582805102;0.2749341185359841;0.6809674138608186;0.324375
176;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;177.81;14.0;0.0;14.0;10;2;0.2;560.0;0.05;0.175;0.175;26;11;0.4230769230769231;2005.1999999999998;0.1499382854578097;0.3832474142807439;0.4884759136212624;0.39
176;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;177.4;14.0;0.0;14.0;10;2;0.2;560.0;0.05;0.175;0.22499999999999998;26;15;0.5769230769230769;2005.1999999999998;0.24007346410487862;0.4229653942825465;0.903499145661631;0.5540624999999999
177;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;191.13;14.0;0.0;14.0;10;2;0.2;560.0;0.039285714285714285;0.1375;0.17500000000000002;20;7;0.35;1541.4;0.19032008239263007;0.5456498237954228;0.9907670454545454;0.308125
177;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;191.1;14.0;0.0;14.0;10;2;0.2;560.0;0.039285714285714285;0.1375;0.175;20;11;0.55;1541.4;0.20944055987190174;0.37972369352629565;0.9689705195250334;0.298125
178;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;222.01000000000002;17.0;0.0;17.0;10;2;0.2;560.0;0.039285714285714285;0.1375;0.18750000000000003;26;12;0.46153846153846156;2043.3999999999999;0.14742384436919964;0.3303102154430276;0.8;0.286875
178;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;222.4;17.0;0.0;17.0;10;3;0.3;560.0;0.039285714285714285;0.09166666666666667;0.18750000000000003;26;16;0.6153846153846154;2043.3999999999999;0.22727420421756037;0.3822758826915387;0.918561944851569;0.5546875
179;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;219.54000000000002;17.0;1.0;16.0;10;4;0.4;560.0;0.04107142857142857;0.07187500000000001;0.15000000000000002;22;15;0.6818181818181818;1646.2000000000005;0.23151434955265546;0.35726901569949693;0.9813247218654901;0.2634375
179;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;219.2;17.0;0.0;17.0;10;3;0.3;560.0;0.04107142857142857;0.09583333333333334;0.15000000000000002;22;15;0.6818181818181818;1646.2000000000005;0.22369138584176348;0.3370226102679971;0.7159538282437271;0.41125
180;MILP; tiny_moderate_high_strong;0.1;moderate;0.1;148.32;12.0;0.0;12.0;10;2;0.2;560.0;0.033928571428571426;0.11875;0.15;22;7;0.3181818181818182;1639.3999999999999;0.12550323289008175;0.3834116085774683;0.6947916666666667;0.32375
180;Heuristic;tiny_moderate_high_strong;0.1;moderate;0.1;148.4;12.0;0.0;12.0;10;3;0.3;560.0;0.033928571428571426;0.07916666666666666;0.15;22;12;0.5454545454545454;1639.3999999999999;0.18889420422545525;0.33981141963237066;0.8965231788079471;0.48843749999999997
181;MILP; tiny_tight_high_weak;0.1;tight;0.75;113.84;8.0;1.9999999999999996;6.0;10;3;0.3;112.0;0.125;0.2916666666666667;0.4375;22;9;0.4090909090909091;518.5999999999999;0.2550507430813279;0.5984971199579101;0.9880780346820809;0.256875
181;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;114.1;8.0;2.0;6.0;10;3;0.3;112.0;0.125;0.2916666666666667;0.4375;22;11;0.5;518.5999999999999;0.20223461151858627;0.43240650912707645;0.9880780346820809;0.208125
182;MILP; tiny_tight_high_weak;0.1;tight;0.75;96.02000000000001;8.0;1.0;7.0;10;3;0.3;112.0;0.07142857142857142;0.16666666666666666;0.375;20;11;0.55;494.4;0.2727294681913259;0.5169965781556434;0.9090909090909091;0.2521875
182;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;97.3;8.0;0.0;8.0;10;2;0.2;112.0;0.07142857142857142;0.25;0.25;20;8;0.4;494.4;0.2556516654475993;0.6682021586075915;0.9090909090909091;0.274375
183;MILP; tiny_tight_high_weak;0.1;tight;0.75;125.51999999999998;9.0;1.9999999999999991;7.0;10;3;0.3;112.0;0.125;0.2916666666666667;0.625;20;9;0.45;479.59999999999997;0.275096050568478;0.6003968850819013;0.925979262672811;0.38250000000000006
183;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;125.5;9.0;2.0;7.0;10;3;0.3;112.0;0.125;0.2916666666666667;0.625;20;9;0.45;479.59999999999997;0.275096050568478;0.6003968850819013;0.925979262672811;0.38250000000000006
184;MILP; tiny_tight_high_weak;0.1;tight;0.75;132.85999999999999;10.0;3.9999999999999987;6.0;10;2;0.2;112.0;0.16071428571428573;0.5625;0.6875;24;10;0.4166666666666667;562.2;0.2532655892317849;0.6260525052349768;0.9150326797385621;0.44937499999999997
184;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;132.9;10.0;2.0;8.0;10;2;0.2;112.0;0.16071428571428573;0.5625;0.9375;24;8;0.3333333333333333;562.2;0.2009551931598016;0.6049083107714825;0.8182832792207791;0.359375
185;MILP; tiny_tight_high_weak;0.1;tight;0.75;117.88999999999999;8.999999999999998;5.999999999999999;2.9999999999999996;10;2;0.2;112.0;0.11607142857142856;0.4062499999999999;0.4999999999999999;24;10;0.4166666666666667;526.2;0.16315021133386604;0.36558259625793404;0.909881049936468;0.25625000000000003
185;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;118.5;9.0;1.0;8.0;10;2;0.2;112.0;0.11607142857142858;0.40625;0.6875;24;10;0.4166666666666667;526.2;0.24752665657998943;0.5521854898457871;0.9137088477366255;0.3278125
186;MILP; tiny_tight_high_weak;0.1;tight;0.75;131.32999999999998;11.0;0.0;11.0;10;2;0.2;112.0;0.16071428571428567;0.5625;0.6875;24;10;0.4166666666666667;512.3999999999999;0.33293081576893063;0.8215312157068805;0.9529622395833334;0.39437500000000003
186;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;131.4;11.0;0.0;11.0;10;1;0.1;112.0;0.16071428571428573;1.125;1.125;24;11;0.4583333333333333;512.3999999999999;0.36260123926619836;0.7733842804309784;0.9529622395833334;0.415625
187;MILP; tiny_tight_high_weak;0.1;tight;0.75;99.83999999999999;7.999999999999998;2.999999999999999;5.0;10;4;0.4;112.0;0.125;0.21875;0.5;18;11;0.6111111111111112;410.60000000000014;0.28131383558743406;0.4207896562322897;0.9343833501048633;0.1571875
187;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;99.8;8.0;2.0;6.0;10;3;0.3;112.0;0.125;0.2916666666666667;0.625;18;11;0.6111111111111112;410.60000000000014;0.24859683256990078;0.4350125243716962;0.8197492541688861;0.2078125
188;MILP; tiny_tight_high_weak;0.1;tight;0.75;121.38;10.0;0.0;10.0;10;2;0.2;112.0;0.14285714285714285;0.5;0.5625;24;7;0.2916666666666667;524.0;0.18642652671755724;0.6042337203541531;0.7918552036199095;0.280625
188;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;121.4;10.0;0.0;10.0;10;2;0.2;112.0;0.14285714285714285;0.5;0.5625;24;7;0.2916666666666667;524.0;0.17458850190839695;0.5765417991112803;0.925925925925926;0.280625
189;MILP; tiny_tight_high_weak;0.1;tight;0.75;78.76999999999998;6.0;0.0;6.0;10;1;0.1;112.0;0.08928571428571429;0.625;0.625;22;16;0.7272727272727273;530.2000000000002;0.29818315228980596;0.4210891505665287;0.9025857300884955;0.6918749999999999
189;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;76.75;6.0;0.0;6.0;10;1;0.1;112.0;0.08928571428571429;0.625;0.625;22;12;0.5454545454545454;530.2000000000002;0.2308385986420218;0.43561372271881166;0.6264118975903614;0.49687499999999996
190;MILP; tiny_tight_high_weak;0.1;tight;0.75;120.38;10.0;0.0;10.0;10;2;0.2;112.0;0.13392857142857142;0.46875;0.75;20;8;0.4;447.20000000000005;0.2596014087656529;0.6618176353464995;0.9159805389221557;0.325
190;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;120.5;10.0;0.0;10.0;10;2;0.2;112.0;0.13392857142857142;0.46875;0.6875;20;10;0.5;447.20000000000005;0.3092855545617173;0.5912936803315624;0.6876627604166667;0.3696875
191;MILP; tiny_tight_high_weak;0.1;tight;0.75;95.82;8.0;2.0;6.0;10;3;0.3;112.0;0.07142857142857142;0.16666666666666666;0.1875;18;12;0.6666666666666666;439.8;0.29120503365315864;0.46454656635760677;0.9420473435345819;0.23937499999999998
191;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;96.0;8.0;2.0;6.0;10;3;0.3;112.0;0.07142857142857142;0.16666666666666666;0.25;18;11;0.6111111111111112;439.8;0.30320649799730304;0.5288386967707819;0.9420473435345819;0.23937499999999998
192;MILP; tiny_tight_high_weak;0.1;tight;0.75;93.04;7.0;0.0;7.0;10;2;0.2;112.0;0.08035714285714286;0.28125;0.5;20;18;0.9;463.8;0.48529705517042193;0.5480781614608952;0.971310681147541;0.56125
192;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;93.06;7.0;0.0;7.0;10;2;0.2;112.0;0.08035714285714286;0.28125;0.3125;20;17;0.85;463.8;0.4843329833262231;0.5727410670221086;0.9712230215827338;0.5565625000000001
193;MILP; tiny_tight_high_weak;0.1;tight;0.75;74.53999999999999;6.0;2.0;3.9999999999999996;10;2;0.2;112.0;0.06249999999999999;0.21874999999999997;0.31249999999999994;26;18;0.6923076923076923;531.1999999999999;0.31385265694684295;0.4210361806671898;0.9737540849673202;0.33687500000000004
193;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;74.56;6.0;2.0;4.0;10;3;0.3;112.0;0.0625;0.14583333333333334;0.1875;26;20;0.7692307692307693;531.1999999999999;0.4153398597186589;0.5272505721334815;0.9491347487677226;0.47062500000000007
194;MILP; tiny_tight_high_weak;0.1;tight;0.75;144.29999999999998;10.999999999999998;6.999999999999999;3.9999999999999996;10;3;0.3;112.0;0.14285714285714285;0.3333333333333333;0.375;20;10;0.5;438.99999999999994;0.27495938227225547;0.508701639482791;0.9596706081081081;0.24374999999999997
194;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;156.9;12.0;0.0;12.0;10;2;0.2;112.0;0.15178571428571427;0.53125;0.9375;20;14;0.7;438.99999999999994;0.46661446469248297;0.6545276791276915;0.8310688405797102;0.4084375
195;MILP; tiny_tight_high_weak;0.1;tight;0.75;78.24;6.0;3.9999999999999996;2.0;10;2;0.2;112.0;0.08928571428571429;0.3125;0.43749999999999994;26;8;0.3076923076923077;552.6;0.1932908070937387;0.6144246151375152;0.9359975961538461;0.36812500000000004
195;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;79.25;6.0;2.0;4.0;10;3;0.3;112.0;0.08928571428571429;0.20833333333333334;0.3125;26;12;0.46153846153846156;552.6;0.284507328990228;0.6258990056446642;0.9359975961538461;0.46281250000000007
196;MILP; tiny_tight_high_weak;0.1;tight;0.75;143.39999999999998;11.0;0.0;11.0;10;2;0.2;112.0;0.15178571428571427;0.53125;0.8125;24;11;0.4583333333333333;544.2;0.31209701663297307;0.6408592938258745;0.9662464667450297;0.378125
196;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;143.4;11.0;0.0;11.0;10;2;0.2;112.0;0.15178571428571427;0.53125;0.8125;24;16;0.6666666666666666;544.2;0.38766355330082736;0.5652647845132305;0.9662464667450297;0.34781249999999997
197;MILP; tiny_tight_high_weak;0.1;tight;0.75;115.3;10.0;4.0;6.0;10;2;0.2;112.0;0.10714285714285714;0.375;0.5;28;14;0.5;642.2;0.2686650713668438;0.5682177046491497;0.983116610738255;0.5487500000000001
197;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;115.7;10.0;0.0;10.0;10;1;0.1;112.0;0.10714285714285714;0.75;0.75;28;15;0.5357142857142857;642.2;0.3344460448458424;0.660305927372444;0.9207274011299436;0.599375
198;MILP; tiny_tight_high_weak;0.1;tight;0.75;87.34;7.0;0.0;7.0;10;1;0.1;112.0;0.09821428571428571;0.6875;0.6875;28;10;0.35714285714285715;582.8;0.23418732841455048;0.6782884910696272;0.8905396174863388;0.459375
198;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;87.3;7.0;0.0;7.0;10;1;0.1;112.0;0.09821428571428571;0.6875;0.6875;28;12;0.42857142857142855;582.8;0.28102479409746056;0.6365220150903436;0.7236842105263158;0.5306249999999999
199;MILP; tiny_tight_high_weak;0.1;tight;0.75;91.24000000000001;7.0;7.0;0.0;10;1;0.1;112.0;0.10714285714285714;0.75;0.75;20;5;0.25;477.59999999999997;0.12543184673366833;0.5742778296190221;0.7606403374233128;0.16874999999999996
199;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;92.44;7.0;4.0;3.0;10;2;0.2;112.0;0.10714285714285714;0.375;0.375;20;3;0.15;477.59999999999997;0.07496793865159129;0.6305589446092877;0.7179831288343558;0.12875
200;MILP; tiny_tight_high_weak;0.1;tight;0.75;128.71999999999997;9.0;0.0;9.0;10;3;0.3;112.0;0.13392857142857142;0.3125;0.5;20;15;0.75;466.4;0.40992146878667807;0.5628870854540119;0.9107786364259972;0.4
200;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;128.8;9.0;0.0;9.0;10;3;0.3;112.0;0.13392857142857142;0.3125;0.5;20;15;0.75;466.4;0.31038054458375247;0.42682830858503684;0.9745508670806885;0.27875000000000005
201;MILP; tiny_tight_high_weak;0.1;tight;0.75;89.46999999999998;6.999999999999999;0.0;6.999999999999999;10;1;0.1;112.0;0.10714285714285712;0.7499999999999999;0.7499999999999999;22;10;0.45454545454545453;507.40000000000003;0.26014978320851395;0.5990795129884868;0.9933774834437087;0.329375
201;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;89.5;7.0;0.0;7.0;10;1;0.1;112.0;0.10714285714285714;0.75;0.75;22;11;0.5;507.40000000000003;0.28971225857311783;0.5863283481949227;0.794701986754967;0.41312499999999996
202;MILP; tiny_tight_high_weak;0.1;tight;0.75;84.1;7.0;4.0;2.9999999999999996;10;2;0.2;112.0;0.10714285714285714;0.375;0.5;22;6;0.2727272727272727;451.99999999999994;0.1124907676625041;0.4012684647322449;0.9020082089079529;0.134375
202;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;85.3;7.0;3.0;4.0;10;3;0.3;112.0;0.10714285714285714;0.25;0.375;22;7;0.3181818181818182;451.99999999999994;0.2034407123527696;0.6368074588298593;0.9074917218543047;0.21687500000000004
203;MILP; tiny_tight_high_weak;0.1;tight;0.75;100.32;8.0;0.0;8.0;10;2;0.2;112.0;0.10714285714285714;0.375;0.375;26;7;0.2692307692307692;597.1999999999999;0.14246169624916277;0.484817924244424;0.5883573008849557;0.231875
203;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;100.3;8.0;0.0;8.0;10;2;0.2;112.0;0.10714285714285714;0.375;0.375;26;11;0.4230769230769231;597.1999999999999;0.2660069909578031;0.5838051913452952;0.9008699633699634;0.43875
204;MILP; tiny_tight_high_weak;0.1;tight;0.75;127.91999999999999;10.999999999999998;3.999999999999999;7.0;10;3;0.3;112.0;0.0982142857142857;0.22916666666666663;0.4375;28;19;0.6785714285714286;687.3999999999997;0.2671079618971745;0.3964868590323114;0.8525443989071038;0.49
204;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;128.8;11.0;2.0;9.0;10;3;0.3;112.0;0.09821428571428571;0.22916666666666666;0.4375;28;13;0.4642857142857143;687.3999999999997;0.2933040260401514;0.6493979770672252;0.8670520231213873;0.581875
205;MILP; tiny_tight_high_weak;0.1;tight;0.75;78.07999999999998;6.0;0.0;6.0;10;1;0.1;112.0;0.06249999999999999;0.43749999999999994;0.43749999999999994;22;14;0.6363636363636364;468.19999999999993;0.3141517821971498;0.5108913147685932;0.6764705882352942;0.458125
205;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;78.7;6.0;0.0;6.0;10;2;0.2;112.0;0.0625;0.21875;0.3125;22;12;0.5454545454545454;468.19999999999993;0.3307644870738503;0.6057743377408088;0.9567222327697935;0.396875
206;MILP; tiny_tight_high_weak;0.1;tight;0.75;160.12999999999997;12.0;1.9999999999999991;10.0;10;3;0.3;112.0;0.1875;0.4375;1.0;30;24;0.8;658.9999999999999;0.4948656620494513;0.5958243681246886;0.9489409357523746;0.64625
206;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;159.5;12.0;2.0;10.0;10;2;0.2;112.0;0.1875;0.65625;1.0625;30;20;0.6666666666666666;658.9999999999999;0.4245817263318122;0.6166369966386462;0.9807342233009708;0.514375
207;MILP; tiny_tight_high_weak;0.1;tight;0.75;149.15999999999997;11.0;5.0;6.0;10;3;0.3;112.0;0.16071428571428573;0.375;0.5;18;10;0.5555555555555556;429.80000000000007;0.20773281491928844;0.3157744759061487;0.944078947368421;0.0903125
