instance;approach;node;node_type;class;graph_density;link_capacity_ratio;charge_node;prob_sharing_NFS
173;MILP;9;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
173;MILP;10;access;tiny_moderate_high_strong;0.1;moderate;0.09999999999999999;0.1
173;Heuristic;1;non_access;tiny_moderate_high_strong;0.1;moderate;0.0625;0.1
173;Heuristic;2;non_access;tiny_moderate_high_strong;0.1;moderate;0.17500000000000002;0.1
173;Heuristic;3;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
173;Heuristic;4;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
173;Heuristic;5;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
173;Heuristic;6;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
173;Heuristic;7;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
173;Heuristic;8;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
173;Heuristic;9;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
173;Heuristic;10;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
174;MILP;1;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
174;MILP;2;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
174;MILP;3;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
174;MILP;4;non_access;tiny_moderate_high_strong;0.1;moderate;0.03749999999999999;0.1
174;MILP;5;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
174;MILP;6;access;tiny_moderate_high_strong;0.1;moderate;0.07499999999999998;0.1
174;MILP;7;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
174;MILP;8;non_access;tiny_moderate_high_strong;0.1;moderate;0.0375;0.1
174;MILP;9;access;tiny_moderate_high_strong;0.1;moderate;0.0875;0.1
174;MILP;10;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
174;Heuristic;1;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
174;Heuristic;2;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
174;Heuristic;3;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
174;Heuristic;4;non_access;tiny_moderate_high_strong;0.1;moderate;0.0375;0.1
174;Heuristic;5;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
174;Heuristic;6;access;tiny_moderate_high_strong;0.1;moderate;0.07500000000000001;0.1
174;Heuristic;7;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
174;Heuristic;8;non_access;tiny_moderate_high_strong;0.1;moderate;0.037500000000000006;0.1
174;Heuristic;9;access;tiny_moderate_high_strong;0.1;moderate;0.0875;0.1
174;Heuristic;10;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;MILP;1;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;MILP;2;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;MILP;3;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;MILP;4;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;MILP;5;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;MILP;6;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;MILP;7;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;MILP;8;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;MILP;9;non_access;tiny_moderate_high_strong;0.1;moderate;0.1125;0.1
175;MILP;10;non_access;tiny_moderate_high_strong;0.1;moderate;0.11249999999999999;0.1
175;Heuristic;1;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;Heuristic;2;access;tiny_moderate_high_strong;0.1;moderate;0.0625;0.1
175;Heuristic;3;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;Heuristic;4;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;Heuristic;5;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;Heuristic;6;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;Heuristic;7;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;Heuristic;8;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
175;Heuristic;9;non_access;tiny_moderate_high_strong;0.1;moderate;0.1125;0.1
175;Heuristic;10;non_access;tiny_moderate_high_strong;0.1;moderate;0.05;0.1
176;MILP;1;non_access;tiny_moderate_high_strong;0.1;moderate;0.175;0.1
176;MILP;2;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;3;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;4;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;5;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;6;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;7;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;8;non_access;tiny_moderate_high_strong;0.1;moderate;0.175;0.1
176;MILP;9;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;MILP;10;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;1;non_access;tiny_moderate_high_strong;0.1;moderate;0.22499999999999998;0.1
176;Heuristic;2;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;3;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;4;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;5;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;6;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;7;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;8;non_access;tiny_moderate_high_strong;0.1;moderate;0.125;0.1
176;Heuristic;9;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
176;Heuristic;10;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;1;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;2;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;3;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;4;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;5;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;6;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;7;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;8;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;MILP;9;non_access;tiny_moderate_high_strong;0.1;moderate;0.17500000000000002;0.1
177;MILP;10;non_access;tiny_moderate_high_strong;0.1;moderate;0.1;0.1
177;Heuristic;1;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;2;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;3;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;4;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;5;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;6;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;7;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;8;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
177;Heuristic;9;non_access;tiny_moderate_high_strong;0.1;moderate;0.1;0.1
177;Heuristic;10;non_access;tiny_moderate_high_strong;0.1;moderate;0.175;0.1
178;MILP;1;non_access;tiny_moderate_high_strong;0.1;moderate;0.08750000000000001;0.1
178;MILP;2;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;3;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;4;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;5;non_access;tiny_moderate_high_strong;0.1;moderate;0.18750000000000003;0.1
178;MILP;6;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;7;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;8;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;9;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;MILP;10;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;1;non_access;tiny_moderate_high_strong;0.1;moderate;0.0625;0.1
178;Heuristic;2;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;3;non_access;tiny_moderate_high_strong;0.1;moderate;0.025;0.1
178;Heuristic;4;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;5;non_access;tiny_moderate_high_strong;0.1;moderate;0.18750000000000003;0.1
178;Heuristic;6;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;7;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;8;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;9;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
178;Heuristic;10;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;MILP;1;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;MILP;2;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;MILP;3;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;MILP;4;access;tiny_moderate_high_strong;0.1;moderate;0.0125;0.1
179;MILP;5;non_access;tiny_moderate_high_strong;0.1;moderate;0.11249999999999999;0.1
179;MILP;6;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;MILP;7;non_access;tiny_moderate_high_strong;0.1;moderate;0.15000000000000002;0.1
179;MILP;8;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;MILP;9;non_access;tiny_moderate_high_strong;0.1;moderate;0.0125;0.1
179;MILP;10;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;Heuristic;1;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;Heuristic;2;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;Heuristic;3;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;Heuristic;4;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;Heuristic;5;non_access;tiny_moderate_high_strong;0.1;moderate;0.15000000000000002;0.1
179;Heuristic;6;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;Heuristic;7;non_access;tiny_moderate_high_strong;0.1;moderate;0.11249999999999999;0.1
179;Heuristic;8;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
179;Heuristic;9;non_access;tiny_moderate_high_strong;0.1;moderate;0.025;0.1
179;Heuristic;10;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;1;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;2;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;3;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;4;non_access;tiny_moderate_high_strong;0.1;moderate;0.15;0.1
180;MILP;5;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;6;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;7;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;8;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;9;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;MILP;10;non_access;tiny_moderate_high_strong;0.1;moderate;0.08750000000000001;0.1
180;Heuristic;1;non_access;tiny_moderate_high_strong;0.1;moderate;0.025;0.1
180;Heuristic;2;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;3;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;4;non_access;tiny_moderate_high_strong;0.1;moderate;0.0625;0.1
180;Heuristic;5;non_access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;6;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;7;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;8;app;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;9;access;tiny_moderate_high_strong;0.1;moderate;0.0;0.1
180;Heuristic;10;non_access;tiny_moderate_high_strong;0.1;moderate;0.15;0.1
181;MILP;1;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;2;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;3;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;4;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;5;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;6;access;tiny_tight_high_weak;0.1;tight;0.18749999999999994;0.75
181;MILP;7;non_access;tiny_tight_high_weak;0.1;tight;0.25;0.75
181;MILP;8;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;MILP;9;non_access;tiny_tight_high_weak;0.1;tight;0.4375;0.75
181;MILP;10;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;1;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;2;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;3;access;tiny_tight_high_weak;0.1;tight;0.1875;0.75
181;Heuristic;4;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;5;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;6;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;7;non_access;tiny_tight_high_weak;0.1;tight;0.25;0.75
181;Heuristic;8;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
181;Heuristic;9;non_access;tiny_tight_high_weak;0.1;tight;0.4375;0.75
181;Heuristic;10;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;MILP;1;non_access;tiny_tight_high_weak;0.1;tight;0.0625;0.75
182;MILP;2;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;MILP;3;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;MILP;4;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;MILP;5;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;MILP;6;non_access;tiny_tight_high_weak;0.1;tight;0.375;0.75
182;MILP;7;access;tiny_tight_high_weak;0.1;tight;0.0625;0.75
182;MILP;8;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;MILP;9;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;MILP;10;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;Heuristic;1;non_access;tiny_tight_high_weak;0.1;tight;0.25;0.75
182;Heuristic;2;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;Heuristic;3;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;Heuristic;4;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;Heuristic;5;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;Heuristic;6;non_access;tiny_tight_high_weak;0.1;tight;0.25;0.75
182;Heuristic;7;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;Heuristic;8;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;Heuristic;9;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
182;Heuristic;10;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;MILP;1;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;MILP;2;non_access;tiny_tight_high_weak;0.1;tight;0.125;0.75
183;MILP;3;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;MILP;4;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;MILP;5;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;MILP;6;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;MILP;7;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;MILP;8;non_access;tiny_tight_high_weak;0.1;tight;0.625;0.75
183;MILP;9;access;tiny_tight_high_weak;0.1;tight;0.12499999999999994;0.75
183;MILP;10;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;Heuristic;1;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;Heuristic;2;non_access;tiny_tight_high_weak;0.1;tight;0.125;0.75
183;Heuristic;3;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;Heuristic;4;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;Heuristic;5;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;Heuristic;6;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;Heuristic;7;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
183;Heuristic;8;non_access;tiny_tight_high_weak;0.1;tight;0.625;0.75
183;Heuristic;9;access;tiny_tight_high_weak;0.1;tight;0.125;0.75
183;Heuristic;10;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;MILP;1;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;MILP;2;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;MILP;3;non_access;tiny_tight_high_weak;0.1;tight;0.6875;0.75
184;MILP;4;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;MILP;5;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;MILP;6;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;MILP;7;access;tiny_tight_high_weak;0.1;tight;0.4374999999999999;0.75
184;MILP;8;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;MILP;9;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;MILP;10;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;Heuristic;1;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;Heuristic;2;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;Heuristic;3;non_access;tiny_tight_high_weak;0.1;tight;0.9375;0.75
184;Heuristic;4;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;Heuristic;5;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;Heuristic;6;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;Heuristic;7;access;tiny_tight_high_weak;0.1;tight;0.1875;0.75
184;Heuristic;8;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;Heuristic;9;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
184;Heuristic;10;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;MILP;1;access;tiny_tight_high_weak;0.1;tight;0.4999999999999999;0.75
185;MILP;2;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;MILP;3;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;MILP;4;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;MILP;5;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;MILP;6;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;MILP;7;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;MILP;8;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;MILP;9;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;MILP;10;non_access;tiny_tight_high_weak;0.1;tight;0.31249999999999994;0.75
185;Heuristic;1;access;tiny_tight_high_weak;0.1;tight;0.125;0.75
185;Heuristic;2;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;Heuristic;3;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;Heuristic;4;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;Heuristic;5;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;Heuristic;6;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;Heuristic;7;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;Heuristic;8;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;Heuristic;9;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
185;Heuristic;10;non_access;tiny_tight_high_weak;0.1;tight;0.6875;0.75
186;MILP;1;non_access;tiny_tight_high_weak;0.1;tight;0.4374999999999999;0.75
186;MILP;2;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;MILP;3;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;MILP;4;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;MILP;5;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;MILP;6;non_access;tiny_tight_high_weak;0.1;tight;0.6875;0.75
186;MILP;7;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;MILP;8;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;MILP;9;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;MILP;10;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;Heuristic;1;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;Heuristic;2;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;Heuristic;3;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;Heuristic;4;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;Heuristic;5;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;Heuristic;6;non_access;tiny_tight_high_weak;0.1;tight;1.125;0.75
186;Heuristic;7;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;Heuristic;8;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;Heuristic;9;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
186;Heuristic;10;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
187;MILP;1;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
187;MILP;2;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
187;MILP;3;non_access;tiny_tight_high_weak;0.1;tight;0.5;0.75
187;MILP;4;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
187;MILP;5;access;tiny_tight_high_weak;0.1;tight;0.18749999999999994;0.75
187;MILP;6;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
187;MILP;7;access;tiny_tight_high_weak;0.1;tight;0.06249999999999997;0.75
187;MILP;8;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
187;MILP;9;non_access;tiny_tight_high_weak;0.1;tight;0.125;0.75
187;MILP;10;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
187;Heuristic;1;non_access;tiny_tight_high_weak;0.1;tight;0.0625;0.75
187;Heuristic;2;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
187;Heuristic;3;non_access;tiny_tight_high_weak;0.1;tight;0.625;0.75
187;Heuristic;4;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
187;Heuristic;5;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
187;Heuristic;6;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
187;Heuristic;7;access;tiny_tight_high_weak;0.1;tight;0.1875;0.75
187;Heuristic;8;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
187;Heuristic;9;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
187;Heuristic;10;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;MILP;1;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;MILP;2;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;MILP;3;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;MILP;4;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;MILP;5;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;MILP;6;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;MILP;7;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;MILP;8;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;MILP;9;non_access;tiny_tight_high_weak;0.1;tight;0.4375;0.75
188;MILP;10;non_access;tiny_tight_high_weak;0.1;tight;0.5625;0.75
188;Heuristic;1;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;Heuristic;2;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;Heuristic;3;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;Heuristic;4;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;Heuristic;5;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;Heuristic;6;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;Heuristic;7;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;Heuristic;8;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
188;Heuristic;9;non_access;tiny_tight_high_weak;0.1;tight;0.4375;0.75
188;Heuristic;10;non_access;tiny_tight_high_weak;0.1;tight;0.5625;0.75
189;MILP;1;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;MILP;2;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;MILP;3;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;MILP;4;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;MILP;5;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;MILP;6;non_access;tiny_tight_high_weak;0.1;tight;0.625;0.75
189;MILP;7;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;MILP;8;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;MILP;9;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;MILP;10;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;Heuristic;1;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;Heuristic;2;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;Heuristic;3;non_access;tiny_tight_high_weak;0.1;tight;0.625;0.75
189;Heuristic;4;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;Heuristic;5;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;Heuristic;6;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;Heuristic;7;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;Heuristic;8;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;Heuristic;9;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
189;Heuristic;10;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
190;MILP;1;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
190;MILP;2;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
190;MILP;3;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
190;MILP;4;non_access;tiny_tight_high_weak;0.1;tight;0.75;0.75
190;MILP;5;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
190;MILP;6;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
190;MILP;7;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
190;MILP;8;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
190;MILP;9;non_access;tiny_tight_high_weak;0.1;tight;0.1875;0.75
190;MILP;10;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
190;Heuristic;1;access;tiny_tight_high_weak;0.1;tight;0.0;0.75
190;Heuristic;2;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
190;Heuristic;3;non_access;tiny_tight_high_weak;0.1;tight;0.0;0.75
190;Heuristic;4;non_access;tiny_tight_high_weak;0.1;tight;0.6875;0.75
190;Heuristic;5;app;tiny_tight_high_weak;0.1;tight;0.0;0.75
